
1751092814208,853,Payment Address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,4504,1287,4,4,null,848,116,0
1751092814137,1114,Sign Out-87,200,,Thread Group 1-1,text,true,,5278,1255,4,4,https://petstore.octoperf.com/actions/Catalog.action,226,0,0
1751092814137,226,Sign Out-87-0,302,,Thread Group 1-1,,true,,230,632,4,4,https://petstore.octoperf.com/actions/Account.action?signoff=,226,0,0
1751092814365,886,Sign Out-87-1,200,,Thread Group 1-1,text,true,,5048,623,4,4,https://petstore.octoperf.com/actions/Catalog.action,886,0,0
1751092815102,822,Select Pet type-80,200,,Thread Group 1-3,text,true,,4106,662,4,4,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,822,0,0
1751092814998,822,Select Pet type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,4106,662,4,4,null,822,105,0
1751092815252,679,Sign Out-88,200,,Thread Group 1-1,text,true,,4973,623,4,4,https://petstore.octoperf.com/actions/Catalog.action,678,0,0
1751092814035,1793,Sign Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,10251,1878,4,4,null,904,103,0
1751092809790,5483,Transaction Controller,,"Number of samples in transaction : 19, number of failing samples : 1",Thread Group 1-1,,false,,59730,8554,4,4,null,4379,658,1315
1751092815257,912,Payment Confirmation-86,500,,Thread Group 1-2,text,false,,15419,621,4,4,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,688,0,0
1751092815178,912,Payment Confirmation,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2,,false,,15419,621,4,4,null,688,80,0
1751092815969,260,Sign In-76,200,,Thread Group 1-1,text,true,,4095,612,4,4,https://petstore.octoperf.com/actions/Account.action?signonForm=,260,0,0
1751092816026,239,Select sub type-81,200,,Thread Group 1-3,text,true,,3807,655,4,4,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,239,0,0
1751092815925,239,Select sub type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,3807,655,4,4,null,239,102,0
1751092814844,1618,Sign In-76,200,,Thread Group 1-4,text,true,,4656,559,5,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,1617,0,1385
1751092816230,248,Sign In-77,200,,Thread Group 1-1,text,true,,4177,963,5,5,https://petstore.octoperf.com/actions/Account.action,248,0,0
1751092815932,508,Sign In,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,8272,1575,5,5,null,508,91,0
1751092816307,242,Add pet to cart-83,200,,Thread Group 1-3,text,true,,4664,655,5,5,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,228,0,0
1751092816266,242,Add pet to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,4664,655,5,5,null,228,41,0
1751092816206,453,Sign Out-87,200,,Thread Group 1-2,text,true,,5278,1255,5,5,https://petstore.octoperf.com/actions/Catalog.action,220,0,0
1751092816206,220,Sign Out-87-0,302,,Thread Group 1-2,,true,,230,632,5,5,https://petstore.octoperf.com/actions/Account.action?signoff=,220,0,0
1751092816427,232,Sign Out-87-1,200,,Thread Group 1-2,text,true,,5048,623,5,5,https://petstore.octoperf.com/actions/Catalog.action,232,0,0
1751092816462,251,Sign In-77,200,,Thread Group 1-4,text,true,,4173,963,5,5,https://petstore.octoperf.com/actions/Account.action,251,0,0
1751092814779,1869,Sign In,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,8829,1522,5,5,null,1868,65,1385
1751092816604,239,Select Pet-79,200,,Thread Group 1-1,text,true,,3928,630,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,239,0,0
1751092816531,239,Select Pet,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,3928,630,5,5,null,239,74,0
1751092816651,260,Proceed to checkout-84,200,,Thread Group 1-3,text,true,,4222,644,5,5,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,260,0,0
1751092816549,260,Proceed to checkout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,4222,644,5,5,null,260,103,0
1751092816660,272,Sign Out-88,200,,Thread Group 1-2,text,true,,4973,623,5,5,https://petstore.octoperf.com/actions/Catalog.action,272,0,0
1751092816170,725,Sign Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,10251,1878,5,5,null,492,38,0
1751092811449,4852,Transaction Controller,,"Number of samples in transaction : 19, number of failing samples : 1",Thread Group 1-2,,false,,59730,8554,5,5,null,4389,632,701
1751092816801,232,Select Pet-79,200,,Thread Group 1-4,text,true,,3928,630,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,232,0,0
1751092816713,232,Select Pet,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,3928,630,5,5,null,232,88,0
1751092816903,251,Select Pet type-80,200,,Thread Group 1-1,text,true,,4106,662,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,251,0,0
1751092816844,251,Select Pet type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,4106,662,5,5,null,251,60,0
1751092817028,240,Payment Address-85,200,,Thread Group 1-3,text,true,,4504,1287,5,5,https://petstore.octoperf.com/actions/Order.action,232,0,0
1751092816912,240,Payment Address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,4504,1287,5,5,null,232,116,0
1751092817039,247,Sign In-76,200,,Thread Group 1-2,text,true,,4095,612,5,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,247,0,0
1751092817095,237,Select Pet type-80,200,,Thread Group 1-4,text,true,,4106,662,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,233,0,0
1751092817033,237,Select Pet type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,4106,662,5,5,null,233,63,0
1751092816476,954,Sign In-76,200,,Thread Group 1-5,text,true,,4654,559,5,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,954,0,706
1751092817196,252,Select sub type-81,200,,Thread Group 1-1,text,true,,3807,655,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,252,0,0
1751092817155,252,Select sub type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,3807,655,5,5,null,252,41,0
1751092817287,250,Sign In-77,200,,Thread Group 1-2,text,true,,4175,963,5,5,https://petstore.octoperf.com/actions/Account.action,250,0,0
1751092816933,497,Sign In,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,8270,1575,5,5,null,497,107,0
1751092817431,237,Sign In-77,200,,Thread Group 1-5,text,true,,4177,963,5,5,https://petstore.octoperf.com/actions/Account.action,237,0,0
1751092816443,1191,Sign In,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,8831,1522,5,5,null,1191,35,706
1751092817435,240,Select sub type-81,200,,Thread Group 1-4,text,true,,3807,655,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,240,0,0
1751092817333,240,Select sub type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,3807,655,5,5,null,240,102,0
1751092817364,426,Payment Confirmation-86,500,,Thread Group 1-3,text,false,,15419,621,5,5,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,226,0,0
1751092817268,426,Payment Confirmation,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,15419,621,5,5,null,226,97,0
1751092817562,234,Add pet to cart-83,200,,Thread Group 1-1,text,true,,4664,655,5,5,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,234,0,0
1751092817448,234,Add pet to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,4664,655,5,5,null,234,114,0
1751092817634,231,Select Pet-79,200,,Thread Group 1-2,text,true,,3928,630,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,231,0,0
1751092817537,231,Select Pet,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,3928,630,5,5,null,231,98,0
1751092817701,224,Add pet to cart-83,200,,Thread Group 1-4,text,true,,4664,655,5,5,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,224,0,0
1751092817675,224,Add pet to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,4664,655,5,5,null,224,26,0
1751092817735,233,Select Pet-79,200,,Thread Group 1-5,text,true,,3928,630,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,233,0,0
1751092817669,233,Select Pet,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,3928,630,5,5,null,233,67,0
1751092817829,240,Proceed to checkout-84,200,,Thread Group 1-1,text,true,,4220,644,5,5,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,240,0,0
1751092817797,240,Proceed to checkout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,4220,644,5,5,null,240,33,0
1751092817929,250,Select Pet type-80,200,,Thread Group 1-2,text,true,,4106,662,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,250,0,0
1751092817866,250,Select Pet type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,4106,662,6,6,null,250,63,0
1751092817976,219,Proceed to checkout-84,200,,Thread Group 1-4,text,true,,4220,644,6,6,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,219,0,0
1751092817925,219,Proceed to checkout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,4220,644,6,6,null,219,51,0
1751092818040,212,Select Pet type-80,200,,Thread Group 1-5,text,true,,4106,662,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,212,0,0
1751092817969,212,Select Pet type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,4106,662,6,6,null,212,71,0
1751092817892,445,Sign Out-87,200,,Thread Group 1-3,text,true,,5278,1255,6,6,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1751092817892,217,Sign Out-87-0,302,,Thread Group 1-3,,true,,230,632,6,6,https://petstore.octoperf.com/actions/Account.action?signoff=,217,0,0
1751092818109,228,Sign Out-87-1,200,,Thread Group 1-3,text,true,,5048,623,6,6,https://petstore.octoperf.com/actions/Catalog.action,228,0,0
1751092818201,240,Payment Address-85,200,,Thread Group 1-1,text,true,,4504,1287,6,6,https://petstore.octoperf.com/actions/Order.action,240,0,0
1751092818070,240,Payment Address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,4504,1287,6,6,null,240,131,0
1751092818233,233,Payment Address-85,200,,Thread Group 1-4,text,true,,4504,1287,6,6,https://petstore.octoperf.com/actions/Order.action,233,0,0
1751092818195,233,Payment Address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,4504,1287,6,6,null,233,39,0
1751092818293,249,Select sub type-81,200,,Thread Group 1-2,text,true,,3807,655,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,249,0,0
1751092818179,249,Select sub type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,3807,655,6,6,null,249,114,0
1751092818338,225,Sign Out-88,200,,Thread Group 1-3,text,true,,4973,623,6,6,https://petstore.octoperf.com/actions/Catalog.action,225,0,0
1751092817791,670,Sign Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,10251,1878,6,6,null,442,103,0
1751092813112,4701,Transaction Controller,,"Number of samples in transaction : 19, number of failing samples : 1",Thread Group 1-3,,false,,59726,8554,6,6,null,4241,751,641
1751092818355,220,Select sub type-81,200,,Thread Group 1-5,text,true,,3807,655,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,220,0,0
1751092818252,220,Select sub type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,3807,655,6,6,null,220,103,0
1751092818509,243,Payment Confirmation-86,500,,Thread Group 1-1,text,false,,15419,621,6,6,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,240,0,0
1751092818441,243,Payment Confirmation,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,15419,621,6,6,null,240,68,0
1751092818588,246,Sign In-76,200,,Thread Group 1-3,text,true,,4095,612,6,6,https://petstore.octoperf.com/actions/Account.action?signonForm=,246,0,0
1751092818639,232,Add pet to cart-83,200,,Thread Group 1-5,text,true,,4664,655,6,6,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,232,0,0
1751092818575,232,Add pet to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,4664,655,6,6,null,232,64,0
1751092818630,245,Add pet to cart-83,200,,Thread Group 1-2,text,true,,4664,655,6,6,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,245,0,0
1751092818542,245,Add pet to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,4664,655,6,6,null,245,88,0
1751092818520,442,Payment Confirmation-86,500,,Thread Group 1-4,text,false,,15419,621,6,6,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,231,0,0
1751092818467,442,Payment Confirmation,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4,,false,,15419,621,6,6,null,231,54,0
1751092818835,227,Sign In-77,200,,Thread Group 1-3,text,true,,4173,963,6,6,https://petstore.octoperf.com/actions/Account.action,227,0,0
1751092818162,900,Sign In-76,200,,Thread Group 1-6,text,true,,4656,559,6,6,https://petstore.octoperf.com/actions/Account.action?signonForm=,900,0,672
1751092818564,473,Sign In,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,8268,1575,6,6,null,473,25,0
1751092818918,222,Proceed to checkout-84,200,,Thread Group 1-5,text,true,,4224,644,6,6,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,221,0,0
1751092818871,222,Proceed to checkout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,4224,644,6,6,null,221,47,0
1751092818953,231,Proceed to checkout-84,200,,Thread Group 1-2,text,true,,4222,644,6,6,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,231,0,0
1751092818875,231,Proceed to checkout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,4222,644,6,6,null,231,79,0
1751092818808,470,Sign Out-87,200,,Thread Group 1-1,text,true,,5278,1255,6,6,https://petstore.octoperf.com/actions/Catalog.action,229,0,0
1751092818808,229,Sign Out-87-0,302,,Thread Group 1-1,,true,,230,632,6,6,https://petstore.octoperf.com/actions/Account.action?signoff=,229,0,0
1751092819037,241,Sign Out-87-1,200,,Thread Group 1-1,text,true,,5048,623,6,6,https://petstore.octoperf.com/actions/Catalog.action,241,0,0
1751092819063,237,Sign In-77,200,,Thread Group 1-6,text,true,,4175,963,6,6,https://petstore.octoperf.com/actions/Account.action,237,0,0
1751092818108,1137,Sign In,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,8831,1522,6,6,null,1137,55,672
1751092819156,241,Select Pet-79,200,,Thread Group 1-3,text,true,,3928,630,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,241,0,0
1751092819063,241,Select Pet,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,3928,630,6,6,null,241,93,0
1751092819205,264,Payment Address-85,200,,Thread Group 1-5,text,true,,4504,1287,6,6,https://petstore.octoperf.com/actions/Order.action,260,0,0
1751092819140,264,Payment Address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,4504,1287,6,6,null,260,65,0
1751092818993,481,Sign Out-87,200,,Thread Group 1-4,text,true,,5278,1255,6,6,https://petstore.octoperf.com/actions/Catalog.action,248,0,0
1751092818993,248,Sign Out-87-0,302,,Thread Group 1-4,,true,,230,632,6,6,https://petstore.octoperf.com/actions/Account.action?signoff=,248,0,0
1751092819241,233,Sign Out-87-1,200,,Thread Group 1-4,text,true,,5048,623,6,6,https://petstore.octoperf.com/actions/Catalog.action,233,0,0
1751092819274,241,Payment Address-85,200,,Thread Group 1-2,text,true,,4504,1287,6,6,https://petstore.octoperf.com/actions/Order.action,240,0,0
1751092819185,241,Payment Address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,4504,1287,6,6,null,240,89,0
1751092819279,247,Sign Out-88,200,,Thread Group 1-1,text,true,,4973,623,6,6,https://petstore.octoperf.com/actions/Catalog.action,247,0,0
1751092818752,717,Sign Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,10251,1878,6,6,null,476,58,0
1751092815932,2924,Transaction Controller,,"Number of samples in transaction : 19, number of failing samples : 1",Thread Group 1-1,,false,,59171,8607,6,6,null,2680,671,0
1751092819339,221,Select Pet-79,200,,Thread Group 1-6,text,true,,3928,630,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,221,0,0
1751092819301,221,Select Pet,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,3928,630,5,5,null,221,38,0
1751092819475,221,Sign Out-88,200,,Thread Group 1-4,text,true,,4973,623,5,5,https://petstore.octoperf.com/actions/Catalog.action,221,0,0
1751092818963,702,Sign Out,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,10251,1878,5,5,null,469,32,0
1751092814779,4398,Transaction Controller,,"Number of samples in transaction : 19, number of failing samples : 1",Thread Group 1-4,,false,,59728,8554,5,5,null,3949,520,1385
1751092819491,232,Select Pet type-80,200,,Thread Group 1-3,text,true,,4106,662,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,232,0,0
1751092819397,232,Select Pet type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,4106,662,5,5,null,232,95,0
1751092819581,225,Select Pet type-80,200,,Thread Group 1-6,text,true,,4106,662,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,225,0,0
1751092819560,225,Select Pet type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,4106,662,5,5,null,225,21,0
1751092819581,240,Payment Confirmation-86,500,,Thread Group 1-2,text,false,,15419,621,5,5,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,231,0,0
1751092819515,240,Payment Confirmation,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2,,false,,15419,621,5,5,null,231,66,0
1751092819492,455,Payment Confirmation-86,500,,Thread Group 1-5,text,false,,15419,621,5,5,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,237,0,0
1751092819469,455,Payment Confirmation,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-5,,false,,15419,621,5,5,null,237,24,0
1751092819780,249,Sign In-76,200,,Thread Group 1-4,text,true,,4097,612,5,5,https://petstore.octoperf.com/actions/Account.action?signonForm=,249,0,0
1751092819819,221,Select sub type-81,200,,Thread Group 1-3,text,true,,3807,655,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,221,0,0
1751092819724,221,Select sub type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,3807,655,5,5,null,221,94,0
1751092819937,224,Select sub type-81,200,,Thread Group 1-6,text,true,,3807,655,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,224,0,0
1751092819806,224,Select sub type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,3807,655,5,5,null,224,130,0
1751092820031,244,Sign In-77,200,,Thread Group 1-4,text,true,,4175,963,5,5,https://petstore.octoperf.com/actions/Account.action,244,0,0
1751092819697,493,Sign In,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,8272,1575,5,5,null,493,84,0
1751092820126,216,Add pet to cart-83,200,,Thread Group 1-3,text,true,,4664,655,5,5,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,216,0,0
1751092820040,216,Add pet to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,4664,655,5,5,null,216,86,0
1751092819926,470,Sign Out-87,200,,Thread Group 1-2,text,true,,5278,1255,5,5,https://petstore.octoperf.com/actions/Catalog.action,235,0,0
1751092819926,235,Sign Out-87-0,302,,Thread Group 1-2,,true,,230,632,5,5,https://petstore.octoperf.com/actions/Account.action?signoff=,235,0,0
1751092820161,235,Sign Out-87-1,200,,Thread Group 1-2,text,true,,5048,623,5,5,https://petstore.octoperf.com/actions/Catalog.action,235,0,0
1751092820004,463,Sign Out-87,200,,Thread Group 1-5,text,true,,5278,1255,5,5,https://petstore.octoperf.com/actions/Catalog.action,237,0,0
1751092820004,237,Sign Out-87-0,302,,Thread Group 1-5,,true,,230,632,5,5,https://petstore.octoperf.com/actions/Account.action?signoff=,237,0,0
1751092820241,226,Sign Out-87-1,200,,Thread Group 1-5,text,true,,5048,623,5,5,https://petstore.octoperf.com/actions/Catalog.action,225,0,0
1751092820258,234,Add pet to cart-83,200,,Thread Group 1-6,text,true,,4664,655,5,5,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,234,0,0
1751092820161,234,Add pet to cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,4664,655,5,5,null,234,97,0
1751092820301,256,Select Pet-79,200,,Thread Group 1-4,text,true,,3928,630,5,5,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,256,0,0
1751092820275,256,Select Pet,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,3928,630,5,5,null,256,27,0
